"gene_id","gene_label","log2FC_deseq2","padj_deseq2","logFC_limma","padj_limma","gene_symbol_limma","entrez_id","gene_symbol","mean_log2FoldChange","best_padj","n_dars","representative_annotation","direction"
"ENSMUSG00000087382","Ctcflos",13.0885227155712,5.31108559408693e-13,10.5850956251086,0.000143928891671531,"Ctcflos","74161","Ctcflos",0.425408299012248,3.1835597706719e-10,5,"Distal Intergenic","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000058183","Mmel1",12.8092761959744,1.48122591880997e-12,10.4357164882274,0.000124466813268474,"Mmel1","27390","Mmel1",5.38237107736918,2.09334539852619e-08,2,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000055833","1700034H15Rik",12.7645479139643,5.99429717624344e-12,10.6211350482051,0.000163078301532609,"1700034H15Rik","98736","1700034H15Rik",0.493371519249347,1.1349157185156e-09,8,"Distal Intergenic","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000049565","Aknad1",12.6701707088701,3.83480132903955e-12,10.3178179177477,0.00013769101553608,"Aknad1","329738","Aknad1",1.26396877880596,6.25370759108672e-08,8,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000040428","Plekha4",12.4255646195532,1.6210971131013e-11,10.1443661505449,0.000153248254883825,"Plekha4","69217","Plekha4",8.96828452144645,4.53857963797105e-08,1,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000020295","Hbq1a",12.4024489984237,1.42917809837409e-11,10.2573617780134,0.000136171775204163,"Hbq1a","216635","Hbq1a",1.13679502869023,1.54068173630343e-09,3,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000034059","Ypel4",12.2007841093593,1.13377665973927e-34,12.8585449472103,4.23664232042299e-05,"Ypel4","241525","Ypel4",7.48471078591685,2.99252227421804e-08,5,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000001583","Tnk1",11.9473283404624,4.67506896157568e-18,11.1046948860256,5.36194968465493e-05,"Tnk1","83813","Tnk1",6.07725712876728,1.53442830487707e-25,2,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000037887","Dusp8",11.9092892455072,4.83639842815426e-40,11.9279980700713,2.47356549425527e-05,"Dusp8","18218","Dusp8",2.44572774887641,6.15870802217679e-10,3,"Intron (ENSMUST00000039926.9/18218, intron 3 of 6)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000020990","Cdkl1",11.8670220240583,1.95557032215333e-74,12.4068820503922,3.57516143120308e-05,"Cdkl1","71091","Cdkl1",1.42013396358761,2.88392617772339e-05,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000035112","Wnk4",11.8293030943105,6.2457826415831e-10,9.7871729824684,0.000222284721508618,"Wnk4","69847","Wnk4",0.877844401067196,1.03415225507739e-06,3,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000025175","Fn3k",11.7595714026047,1.57969965560729e-277,11.5142907437503,3.89295564665001e-05,"Fn3k","63828","Fn3k",9.40507481500551,1.32030000641776e-09,3,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000027318","Adam33",11.6512525805176,5.69109913673657e-09,9.71681454904594,0.000352557395643318,"Adam33","110751","Adam33",2.31255819274957,4.69572969751666e-07,5,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000031302","Nlgn3",11.5290580129878,4.79094300722776e-09,9.4692107418602,0.00032167041358573,"Nlgn3","245537","Nlgn3",0.51965975650928,3.38066891745466e-07,2,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000075569","Pms2",11.220997553144,3.70727069326055e-07,8.7745538196048,0.00138950268177694,"Pms2","18861","Pms2",1.15369658338079,1.1149440059055e-08,2,"Intron (ENSMUST00000141942.7/18861, intron 10 of 13)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000066867","Oas1e",11.0304338043442,2.96591669155315e-07,8.87595025705085,0.000890531824520376,"Oas1e","231699","Oas1e",2.52949551019689,1.36327240729271e-08,4,"Intron (ENSMUST00000201006.1/ENSMUST00000201006.1, intron 1 of 2)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000069919","Hba-a1",10.989644673808,2.60563924193923e-233,11.1515701463887,6.80893537317083e-06,"Hba-a1","15122","Hba-a1",10.0818807413577,2.52120557426443e-11,5,"Promoter (<=1kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000044337","Ackr3",10.9313325787323,1.39321392474829e-07,9.05702211892972,0.000522721918064275,"Ackr3","12778","Ackr3",0.633478802580124,7.59708350754287e-13,21,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000018566","Slc2a4",10.8613410422849,1.22600289982387e-11,12.1053948769729,0.000145674713357209,"Slc2a4","20528","Slc2a4",5.61130903490508,8.08673304874115e-10,4,"Promoter (1-2kb)","Up in Erythroblast and more open in Erythroblast"
"ENSMUSG00000027861","Casq2",10.8290059390356,3.8377586855079e-07,9.0767823516138,0.000637754712095627,"Casq2","12373","Casq2",4.34711605037154,1.0209682960187e-07,4,"Distal Intergenic","Up in Erythroblast and more open in Erythroblast"
